Date,Values
18-Apr-17,648.54
18-Apr-17,651.9
18-Apr-17,605.76
18-Apr-17,613.14
18-Apr-17,619.08
18-Apr-17,631.32
18-Apr-17,634.08
18-Apr-17,640.68
18-Apr-17,611.1
18-Apr-17,599.46
18-Apr-17,575.34
18-Apr-17,576.72
18-Apr-17,589.02
18-Apr-17,597.48
19-Apr-17,595.5
19-Apr-17,550.56
19-Apr-17,575.7
19-Apr-17,586.62
19-Apr-17,551.34
19-Apr-17,591.12
19-Apr-17,571.68
19-Apr-17,564.66
19-Apr-17,598.98
19-Apr-17,601.56
19-Apr-17,577.56
19-Apr-17,598.38
19-Apr-17,575.16
19-Apr-17,587.28
19-Apr-17,606.12
19-Apr-17,576.72
19-Apr-17,600.42
19-Apr-17,627.3
19-Apr-17,608.22
19-Apr-17,619.14
19-Apr-17,656.34
19-Apr-17,637.98
19-Apr-17,642.6
19-Apr-17,690.06
19-Apr-17,661.74
19-Apr-17,691.68
19-Apr-17,681.84
19-Apr-17,627.78
19-Apr-17,642.66
19-Apr-17,712.86
19-Apr-17,716.52
19-Apr-17,691.8
19-Apr-17,706.38
19-Apr-17,650.7
19-Apr-17,624.9
19-Apr-17,671.88
19-Apr-17,687.12
19-Apr-17,676.02
19-Apr-17,692.1
19-Apr-17,672.42
19-Apr-17,623.1
19-Apr-17,646.98
19-Apr-17,604.98
19-Apr-17,592.38
19-Apr-17,573.78
19-Apr-17,563.76
19-Apr-17,555.54
19-Apr-17,608.4
20-Apr-17,606.84
20-Apr-17,630.96
20-Apr-17,639.3
20-Apr-17,630.3
20-Apr-17,598.44
20-Apr-17,634.44
20-Apr-17,615.9
20-Apr-17,599.7
20-Apr-17,608.88
20-Apr-17,630.54
20-Apr-17,598.56
20-Apr-17,627.12
20-Apr-17,641.34
20-Apr-17,644.04
20-Apr-17,665.52
20-Apr-17,680.82
20-Apr-17,649.8
20-Apr-17,661.68
20-Apr-17,673.32
20-Apr-17,677.22
20-Apr-17,685.92
20-Apr-17,697.5
20-Apr-17,687.3
20-Apr-17,712.74
20-Apr-17,741
20-Apr-17,683.28
20-Apr-17,708.24
20-Apr-17,705.84
20-Apr-17,691.26
20-Apr-17,705.54
20-Apr-17,712.56
20-Apr-17,678.06
20-Apr-17,654.48
20-Apr-17,666
20-Apr-17,661.26
20-Apr-17,662.28
20-Apr-17,685.92
20-Apr-17,652.02
20-Apr-17,688.2
20-Apr-17,690.12
20-Apr-17,691.68
20-Apr-17,667.68
20-Apr-17,662.34
20-Apr-17,633.06
20-Apr-17,632.58
20-Apr-17,659.88
20-Apr-17,631.02
20-Apr-17,592.56
21-Apr-17,585.96
21-Apr-17,618.06
21-Apr-17,650.64
21-Apr-17,647.1
21-Apr-17,619.02
21-Apr-17,606.12
21-Apr-17,639.06
21-Apr-17,629.52
21-Apr-17,634.68
21-Apr-17,646.8
21-Apr-17,642.48
21-Apr-17,606.36
21-Apr-17,638.58
21-Apr-17,605.22
21-Apr-17,611.64
21-Apr-17,615.66
21-Apr-17,656.7
21-Apr-17,651.96
21-Apr-17,689.58
21-Apr-17,662.22
21-Apr-17,663.48
21-Apr-17,655.92
21-Apr-17,631.32
21-Apr-17,656.04
21-Apr-17,674.82
21-Apr-17,681.18
21-Apr-17,692.52
21-Apr-17,682.38
21-Apr-17,660.6
21-Apr-17,686.64
21-Apr-17,709.38
21-Apr-17,684.42
21-Apr-17,690.48
21-Apr-17,682.38
21-Apr-17,628.68
21-Apr-17,599.76
21-Apr-17,598.62
21-Apr-17,638.88
21-Apr-17,618.12
21-Apr-17,673.2
21-Apr-17,681.72
21-Apr-17,675.84
21-Apr-17,682.74
21-Apr-17,684.48
21-Apr-17,674.76
21-Apr-17,699.24
21-Apr-17,693.06
21-Apr-17,650.76
22-Apr-17,632.1
22-Apr-17,673.98
22-Apr-17,623.34
22-Apr-17,645.96
22-Apr-17,634.2
22-Apr-17,605.64
22-Apr-17,605.64
22-Apr-17,596.22
22-Apr-17,580.02
22-Apr-17,587.52
22-Apr-17,453.36
22-Apr-17,288.3
22-Apr-17,289.68
22-Apr-17,324.96
22-Apr-17,271.32
22-Apr-17,317.52
22-Apr-17,286.5
22-Apr-17,286.02
22-Apr-17,283.2
22-Apr-17,284.64
22-Apr-17,287.16
22-Apr-17,280.86
22-Apr-17,291
22-Apr-17,379.68
22-Apr-17,378.72
22-Apr-17,404.4
22-Apr-17,382.86
22-Apr-17,409.92
22-Apr-17,380.76
22-Apr-17,380.34
22-Apr-17,359.82
22-Apr-17,356.88
22-Apr-17,345.06
22-Apr-17,356.34
22-Apr-17,356.52
22-Apr-17,364.44
22-Apr-17,346.08
22-Apr-17,364.26
22-Apr-17,343.02
22-Apr-17,374.28
22-Apr-17,366.36
22-Apr-17,343.32
22-Apr-17,337.02
22-Apr-17,356.64
22-Apr-17,368.22
22-Apr-17,375.48
22-Apr-17,391.68
22-Apr-17,385.44
23-Apr-17,364.44
23-Apr-17,366.18
23-Apr-17,345.48
23-Apr-17,388.56
23-Apr-17,396.24
23-Apr-17,359.04
23-Apr-17,343.32
23-Apr-17,358.92
23-Apr-17,338.52
23-Apr-17,335.52
23-Apr-17,328.08
23-Apr-17,309.42
23-Apr-17,317.46
23-Apr-17,332.34
23-Apr-17,323.22
23-Apr-17,354.36
23-Apr-17,324.72
23-Apr-17,311.46
23-Apr-17,314.4
23-Apr-17,306
23-Apr-17,308.76
23-Apr-17,299.04
23-Apr-17,342.9
23-Apr-17,296.7
23-Apr-17,240.48
23-Apr-17,259.62
23-Apr-17,250.68
23-Apr-17,245.52
23-Apr-17,254.52
23-Apr-17,230.82
23-Apr-17,231.48
23-Apr-17,232.74
23-Apr-17,203.34
23-Apr-17,188.34
23-Apr-17,235.74
23-Apr-17,215.16
23-Apr-17,209.58
23-Apr-17,219.12
23-Apr-17,234.84
23-Apr-17,213.84
23-Apr-17,231.96
23-Apr-17,211.08
23-Apr-17,201.48
23-Apr-17,206.76
23-Apr-17,196.86
23-Apr-17,194.04
23-Apr-17,222.78
23-Apr-17,207.18
24-Apr-17,208.74
24-Apr-17,207.12
24-Apr-17,237.12
24-Apr-17,219.24
24-Apr-17,233.94
24-Apr-17,203.64
24-Apr-17,200.52
24-Apr-17,201.78
24-Apr-17,195.12
24-Apr-17,188.88
24-Apr-17,210.84
24-Apr-17,207.9
24-Apr-17,210.12
24-Apr-17,210.42
24-Apr-17,244.14
24-Apr-17,227.16
24-Apr-17,278.7
24-Apr-17,298.2
24-Apr-17,309.06
24-Apr-17,297.66
24-Apr-17,280.74
24-Apr-17,290.22
24-Apr-17,320.94
24-Apr-17,328.68
24-Apr-17,322.74
24-Apr-17,281.28
24-Apr-17,265.74
24-Apr-17,214.14
24-Apr-17,267.72
24-Apr-17,284.46
24-Apr-17,285.6
24-Apr-17,277.68
24-Apr-17,300.72
24-Apr-17,291
24-Apr-17,280.5
24-Apr-17,282
24-Apr-17,286.32
24-Apr-17,267.54
24-Apr-17,294.06
24-Apr-17,261.6
24-Apr-17,289.98
24-Apr-17,265.5
24-Apr-17,256.32
24-Apr-17,259.86
24-Apr-17,250.08
24-Apr-17,236.16
24-Apr-17,247.68
24-Apr-17,259.92
25-Apr-17,250.98
25-Apr-17,252.36
25-Apr-17,272.04
25-Apr-17,256.5
25-Apr-17,287.7
25-Apr-17,258.06
25-Apr-17,246.42
25-Apr-17,244.44
25-Apr-17,247.86
25-Apr-17,246.78
25-Apr-17,240.18
25-Apr-17,257.76
25-Apr-17,260.52
25-Apr-17,248.28
25-Apr-17,270.12
25-Apr-17,261.96
25-Apr-17,284.28
25-Apr-17,252.36
25-Apr-17,242.52
25-Apr-17,243
25-Apr-17,249.6
25-Apr-17,235.32
25-Apr-17,238.56
25-Apr-17,271.32
25-Apr-17,248.34
25-Apr-17,260.94
25-Apr-17,278.04
25-Apr-17,288.66
25-Apr-17,305.04
25-Apr-17,256.44
25-Apr-17,243.06
25-Apr-17,238.56
25-Apr-17,243.12
25-Apr-17,250.68
25-Apr-17,232.68
25-Apr-17,262.5
25-Apr-17,244.8
25-Apr-17,255.18
25-Apr-17,250.44
25-Apr-17,262.56
25-Apr-17,268.56
25-Apr-17,240.66
25-Apr-17,232.14
25-Apr-17,240.72
25-Apr-17,248.82
25-Apr-17,278.28
25-Apr-17,259.68
25-Apr-17,336.54
26-Apr-17,269.4
26-Apr-17,267
26-Apr-17,275.46
26-Apr-17,302.22
26-Apr-17,331.8
26-Apr-17,336
26-Apr-17,313.98
26-Apr-17,422.58
26-Apr-17,406.98
26-Apr-17,447.3
26-Apr-17,533.46
26-Apr-17,552.78
26-Apr-17,560.94
26-Apr-17,575.88
26-Apr-17,581.1
26-Apr-17,606.6
26-Apr-17,603.18
26-Apr-17,623.7
26-Apr-17,554.94
26-Apr-17,514.98
26-Apr-17,499.26
26-Apr-17,510.06
26-Apr-17,521.76
26-Apr-17,534.06
26-Apr-17,524.52
26-Apr-17,539.28
26-Apr-17,526.68
26-Apr-17,508.86
26-Apr-17,566.58
26-Apr-17,634.2
26-Apr-17,614.16
26-Apr-17,611.88
26-Apr-17,612.54
26-Apr-17,596.34
26-Apr-17,580.14
26-Apr-17,594.36
26-Apr-17,608.82
26-Apr-17,596.1
26-Apr-17,586.86
26-Apr-17,603.24
26-Apr-17,567.96
26-Apr-17,618.6
26-Apr-17,568.08
26-Apr-17,546.72
26-Apr-17,550.92
26-Apr-17,567.6
26-Apr-17,540.3
26-Apr-17,552.3
27-Apr-17,560.22
27-Apr-17,532.02
27-Apr-17,534.18
27-Apr-17,574.08
27-Apr-17,559.2
27-Apr-17,566.34
27-Apr-17,567.24
27-Apr-17,571.5
27-Apr-17,569.28
27-Apr-17,574.74
27-Apr-17,579.96
27-Apr-17,550.5
27-Apr-17,561.12
27-Apr-17,598.74
27-Apr-17,602.4
27-Apr-17,635.64
27-Apr-17,623.1
27-Apr-17,617.58
27-Apr-17,618.48
27-Apr-17,624.66
27-Apr-17,574.74
27-Apr-17,587.76
27-Apr-17,593.1
27-Apr-17,552
27-Apr-17,631.5
27-Apr-17,625.56
27-Apr-17,636.48
27-Apr-17,631.68
27-Apr-17,625.5
27-Apr-17,634.56
27-Apr-17,616.86
27-Apr-17,625.68
27-Apr-17,640.38
27-Apr-17,631.62
27-Apr-17,616.26
27-Apr-17,597
27-Apr-17,651.18
27-Apr-17,605.64
27-Apr-17,611.04
27-Apr-17,591.48
27-Apr-17,579.9
27-Apr-17,566.52
27-Apr-17,557.52
27-Apr-17,549
27-Apr-17,527.34
27-Apr-17,541.62
27-Apr-17,526.92
27-Apr-17,519.9
28-Apr-17,536.64
28-Apr-17,527.76
28-Apr-17,549.9
28-Apr-17,548.46
28-Apr-17,535.74
28-Apr-17,537.78
28-Apr-17,518.1
28-Apr-17,497.52
28-Apr-17,494.58
28-Apr-17,493.26
28-Apr-17,509.46
28-Apr-17,519.66
28-Apr-17,580.86
28-Apr-17,590.52
28-Apr-17,589.98
28-Apr-17,555.36
28-Apr-17,582.12
28-Apr-17,590.64
28-Apr-17,616.56
28-Apr-17,626.04
28-Apr-17,620.76
28-Apr-17,617.7
28-Apr-17,636.96
28-Apr-17,624.36
28-Apr-17,636.84
28-Apr-17,629.52
28-Apr-17,650.58
28-Apr-17,581.88
28-Apr-17,642.96
28-Apr-17,626.82
28-Apr-17,616.86
28-Apr-17,626.4
28-Apr-17,630.12
28-Apr-17,627.36
28-Apr-17,626.1
28-Apr-17,636.12
28-Apr-17,620.04
28-Apr-17,635.46
28-Apr-17,625.14
28-Apr-17,605.1
28-Apr-17,584.46
28-Apr-17,564.54
28-Apr-17,519.3
28-Apr-17,527.58
28-Apr-17,551.58
28-Apr-17,580.68
28-Apr-17,603.06
28-Apr-17,580.74
29-Apr-17,576.96
29-Apr-17,596.28
29-Apr-17,596.16
29-Apr-17,591.6
29-Apr-17,585.9
29-Apr-17,588.84
29-Apr-17,577.68
29-Apr-17,583.02
29-Apr-17,604.02
29-Apr-17,604.08
29-Apr-17,601.86
29-Apr-17,583.62
29-Apr-17,562.98
29-Apr-17,566.88
29-Apr-17,609.6
29-Apr-17,609.06
29-Apr-17,619.2
29-Apr-17,619.02
29-Apr-17,630.6
29-Apr-17,645.78
29-Apr-17,640.62
29-Apr-17,643.86
29-Apr-17,624.42
29-Apr-17,637.26
29-Apr-17,645.48
29-Apr-17,659.7
29-Apr-17,660
29-Apr-17,665.82
29-Apr-17,653.04
29-Apr-17,635.76
29-Apr-17,639.36
29-Apr-17,653.34
29-Apr-17,644.7
29-Apr-17,662.88
29-Apr-17,657.48
29-Apr-17,655.2
29-Apr-17,654.78
29-Apr-17,658.68
29-Apr-17,632.82
29-Apr-17,636.36
29-Apr-17,630.84
29-Apr-17,628.92
29-Apr-17,620.16
29-Apr-17,588.84
29-Apr-17,569.64
29-Apr-17,579.84
29-Apr-17,596.94
29-Apr-17,532.68
30-Apr-17,575.1
30-Apr-17,592.62
30-Apr-17,591.12
30-Apr-17,555.78
30-Apr-17,557.58
30-Apr-17,578.82
30-Apr-17,591.84
30-Apr-17,573.48
30-Apr-17,571.92
30-Apr-17,589.44
30-Apr-17,576.96
30-Apr-17,557.28
30-Apr-17,554.7
30-Apr-17,592.98
30-Apr-17,545.4
30-Apr-17,561.42
30-Apr-17,548.46
30-Apr-17,555.72
30-Apr-17,550.56
30-Apr-17,568.32
30-Apr-17,556.38
30-Apr-17,566.4
30-Apr-17,576.66
30-Apr-17,596.16
30-Apr-17,589.68
30-Apr-17,594.66
30-Apr-17,603.48
30-Apr-17,585.24
30-Apr-17,558.36
30-Apr-17,594.06
30-Apr-17,598.08
30-Apr-17,604.08
30-Apr-17,589.5
30-Apr-17,588.72
30-Apr-17,594.78
30-Apr-17,588.06
30-Apr-17,559.68
30-Apr-17,561.24
30-Apr-17,580.14
30-Apr-17,570.3
30-Apr-17,565.08
30-Apr-17,558.66
30-Apr-17,569.28
30-Apr-17,550.62
30-Apr-17,573.9
30-Apr-17,580.5
30-Apr-17,582.48
30-Apr-17,583.86
01-May-17,563.64
01-May-17,553.62
01-May-17,579.9
01-May-17,574.02
01-May-17,584.46
01-May-17,568.38
01-May-17,584.88
01-May-17,582.72
01-May-17,575.22
01-May-17,573.06
01-May-17,581.04
01-May-17,568.74
01-May-17,539.88
01-May-17,525.84
01-May-17,576.78
01-May-17,579.54
01-May-17,585.36
01-May-17,591.24
01-May-17,594.12
01-May-17,611.64
01-May-17,637.08
01-May-17,622.38
01-May-17,633.3
01-May-17,619.02
01-May-17,651.48
01-May-17,639.6
01-May-17,650.34
01-May-17,630.42
01-May-17,622.14
01-May-17,609
01-May-17,615.42
01-May-17,625.74
01-May-17,623.58
01-May-17,621.12
01-May-17,622.2
01-May-17,657.78
01-May-17,641.34
01-May-17,586.68
01-May-17,604.74
01-May-17,607.08
01-May-17,557.1
01-May-17,566.7
01-May-17,571.02
01-May-17,587.22
01-May-17,589.56
01-May-17,592.8
01-May-17,582.3
01-May-17,590.46
02-May-17,583.5
02-May-17,551.88
02-May-17,577.8
02-May-17,573.6
02-May-17,553.26
02-May-17,535.62
02-May-17,543.66
02-May-17,570.06
02-May-17,571.44
02-May-17,550.92
02-May-17,569.58
02-May-17,587.94
02-May-17,582.96
02-May-17,586.86
02-May-17,560.76
02-May-17,577.38
02-May-17,601.98
02-May-17,593.22
02-May-17,606.12
02-May-17,598.26
02-May-17,614.52
02-May-17,612.9
02-May-17,615.78
02-May-17,586.5
02-May-17,568.14
02-May-17,527.34
02-May-17,532.32
02-May-17,561.72
02-May-17,554.34
02-May-17,519
02-May-17,515.52
02-May-17,526.08
02-May-17,598.38
02-May-17,593.76
02-May-17,602.46
02-May-17,597.36
02-May-17,604.62
02-May-17,600.84
02-May-17,590.28
02-May-17,553.26
02-May-17,581.46
02-May-17,585.24
02-May-17,579.6
02-May-17,569.88
02-May-17,553.86
02-May-17,556.68
02-May-17,544.86
02-May-17,531.36
03-May-17,525.78
03-May-17,511.2
03-May-17,522
03-May-17,558.78
03-May-17,569.94
03-May-17,552.3
03-May-17,564.18
03-May-17,554.34
03-May-17,573.48
03-May-17,590.16
03-May-17,586.68
03-May-17,581.88
03-May-17,583.38
03-May-17,548.1
03-May-17,490.2
03-May-17,556.32
03-May-17,590.16
03-May-17,584.94
03-May-17,602.94
03-May-17,605.52
03-May-17,613.38
03-May-17,612.24
03-May-17,620.34
03-May-17,631.38
03-May-17,626.76
03-May-17,631.32
03-May-17,621.84
03-May-17,644.64
03-May-17,647.46
03-May-17,629.4
03-May-17,620.46
03-May-17,628.56
03-May-17,666.54
03-May-17,665.52
03-May-17,654.9
03-May-17,658.14
03-May-17,679.08
03-May-17,657.72
03-May-17,634.8
03-May-17,659.76
03-May-17,637.62
03-May-17,623.58
03-May-17,595.62
03-May-17,578.52
03-May-17,601.38
03-May-17,588.3
03-May-17,566.46
03-May-17,578.04
04-May-17,579.54
04-May-17,575.16
04-May-17,556.68
04-May-17,589.86
04-May-17,574.8
04-May-17,559.38
04-May-17,556.86
04-May-17,577.8
04-May-17,564.72
04-May-17,586.74
04-May-17,589.08
04-May-17,596.94
04-May-17,589.62
04-May-17,583.2
04-May-17,577.2
04-May-17,611.1
04-May-17,646.5
04-May-17,648.42
04-May-17,630.24
04-May-17,644.88
04-May-17,636.72
04-May-17,644.04
04-May-17,646.38
04-May-17,639.12
04-May-17,654.06
04-May-17,624.66
04-May-17,604.86
04-May-17,640.68
04-May-17,670.02
04-May-17,653.16
04-May-17,648.84
04-May-17,654.9
04-May-17,631.32
04-May-17,616.86
04-May-17,635.52
04-May-17,644.4
04-May-17,612.48
04-May-17,612.24
04-May-17,627.84
04-May-17,607.44
04-May-17,583.98
04-May-17,576
04-May-17,589.2
04-May-17,583.5
04-May-17,559.62
04-May-17,619.02
04-May-17,619.8
04-May-17,621
05-May-17,603.06
05-May-17,609.36
05-May-17,579.84
05-May-17,578.46
05-May-17,634.62
05-May-17,625.26
05-May-17,627.96
05-May-17,626.58
05-May-17,602.58
05-May-17,621.6
05-May-17,619.02
05-May-17,594.96
05-May-17,603.3
05-May-17,620.28
05-May-17,620.52
05-May-17,635.64
05-May-17,626.88
05-May-17,607.56
05-May-17,626.4
05-May-17,609.6
05-May-17,660.6
05-May-17,665.7
05-May-17,661.68
05-May-17,666.78
05-May-17,666.18
05-May-17,656.16
05-May-17,650.64
05-May-17,649.8
05-May-17,688.86
05-May-17,677.94
05-May-17,676.38
05-May-17,658.5
05-May-17,671.58
05-May-17,672.36
05-May-17,627.66
05-May-17,599.76
05-May-17,643.02
05-May-17,656.22
05-May-17,649.98
05-May-17,602.4
05-May-17,685.74
05-May-17,667.98
05-May-17,665.4
05-May-17,632.28
05-May-17,660.06
05-May-17,662.1
05-May-17,650.58
05-May-17,645.78
06-May-17,660.72
06-May-17,663.84
06-May-17,662.58
06-May-17,640.86
06-May-17,678.72
06-May-17,666.78
06-May-17,647.04
06-May-17,629.58
06-May-17,621
06-May-17,588.72
06-May-17,538.38
06-May-17,477.3
06-May-17,408.3
06-May-17,422.22
06-May-17,390.3
06-May-17,346.92
06-May-17,392.7
06-May-17,366.66
06-May-17,357.78
06-May-17,363.6
06-May-17,338.52
06-May-17,326.7
06-May-17,350.64
06-May-17,338.94
06-May-17,343.74
06-May-17,351.72
06-May-17,336.24
06-May-17,315.96
06-May-17,313.14
06-May-17,298.26
06-May-17,246.96
06-May-17,249.78
06-May-17,245.88
06-May-17,231.48
06-May-17,245.64
06-May-17,261
06-May-17,230.64
06-May-17,225.66
06-May-17,201.12
06-May-17,197.28
06-May-17,231.06
06-May-17,219.66
06-May-17,206.64
06-May-17,209.22
06-May-17,191.58
06-May-17,193.2
06-May-17,208.5
06-May-17,213
07-May-17,193.74
07-May-17,194.1
07-May-17,192.72
07-May-17,185.4
07-May-17,189.42
07-May-17,198
07-May-17,193.68
07-May-17,193.56
07-May-17,188.4
07-May-17,188.82
07-May-17,201.06
07-May-17,216.66
07-May-17,194.88
07-May-17,203.88
07-May-17,201.9
07-May-17,192.48
07-May-17,199.8
07-May-17,213.3
07-May-17,204.3
07-May-17,211.74
07-May-17,206.16
07-May-17,224.94
07-May-17,234.24
07-May-17,246.18
07-May-17,233.34
07-May-17,219.48
07-May-17,210.66
07-May-17,214.86
07-May-17,243.54
07-May-17,285.3
07-May-17,269.58
07-May-17,287.04
07-May-17,275.7
07-May-17,288.96
07-May-17,286.14
07-May-17,319.14
07-May-17,273.96
07-May-17,268.44
07-May-17,264.72
07-May-17,262.68
07-May-17,258.36
07-May-17,285.6
07-May-17,265.44
07-May-17,275.28
07-May-17,275.22
07-May-17,283.26
07-May-17,287.4
07-May-17,324.6
08-May-17,298.32
08-May-17,287.52
08-May-17,290.94
08-May-17,283.26
08-May-17,307.26
08-May-17,339.3
08-May-17,391.86
08-May-17,390.84
08-May-17,378.24
08-May-17,410.58
08-May-17,515.88
08-May-17,538.68
08-May-17,532.14
08-May-17,541.8
08-May-17,549.48
08-May-17,552.48
08-May-17,584.46
08-May-17,604.74
08-May-17,593.52
08-May-17,615.54
08-May-17,622.5
08-May-17,640.14
08-May-17,597.12
08-May-17,584.4
08-May-17,620.16
08-May-17,660.54
08-May-17,625.44
08-May-17,636.78
08-May-17,616.02
08-May-17,631.68
08-May-17,648.42
08-May-17,654.48
08-May-17,626.34
08-May-17,646.92
08-May-17,648.42
08-May-17,643.56
08-May-17,631.92
08-May-17,643.68
08-May-17,646.32
08-May-17,617.58
08-May-17,606.6
08-May-17,626.16
08-May-17,637.2
08-May-17,623.58
08-May-17,622.62
08-May-17,571.5
08-May-17,601.92
08-May-17,603.3
09-May-17,643.08
09-May-17,638.16
09-May-17,622.2
09-May-17,632.88
09-May-17,635.28
09-May-17,633.48
09-May-17,647.76
09-May-17,580.68
09-May-17,587.82
09-May-17,563.16
09-May-17,580.5
09-May-17,571.98
09-May-17,578.46
09-May-17,597.66
09-May-17,618.3
09-May-17,617.34
09-May-17,606.18
09-May-17,601.26
09-May-17,628.44
09-May-17,625.62
09-May-17,643.08
09-May-17,628.44
09-May-17,630
09-May-17,645.36
09-May-17,647.34
09-May-17,649.08
09-May-17,661.14
09-May-17,623.22
09-May-17,620.1
09-May-17,623.22
09-May-17,632.76
09-May-17,625.26
09-May-17,624.36
09-May-17,656.22
09-May-17,642.6
09-May-17,636.6
09-May-17,654.48
09-May-17,659.28
09-May-17,638.94
09-May-17,639.18
09-May-17,597.54
09-May-17,571.14
09-May-17,632.82
09-May-17,608.1
09-May-17,608.88
09-May-17,603.54
09-May-17,602.76
09-May-17,579.24
10-May-17,601.38
10-May-17,614.16
10-May-17,601.26
10-May-17,600.54
10-May-17,596.46
10-May-17,563.64
10-May-17,587.28
10-May-17,578.16
10-May-17,595.2
10-May-17,611.1
10-May-17,594.36
10-May-17,593.46
10-May-17,614.52
10-May-17,619.38
10-May-17,592.8
10-May-17,591.3
10-May-17,561.12
10-May-17,560.82
10-May-17,577.98
10-May-17,569.04
10-May-17,577.86
10-May-17,601.92
10-May-17,585.72
10-May-17,595.56
10-May-17,625.8
10-May-17,636.3
10-May-17,620.82
10-May-17,610.56
10-May-17,599.94
10-May-17,611.34
10-May-17,626.34
10-May-17,629.82
10-May-17,655.98
10-May-17,638.94
10-May-17,582.24
10-May-17,642.66
10-May-17,617.4
10-May-17,652.68
10-May-17,625.2
10-May-17,581.4
10-May-17,595.08
10-May-17,587.82
10-May-17,538.02
10-May-17,568.86
10-May-17,577.8
10-May-17,571.08
10-May-17,570.06
10-May-17,577.62
11-May-17,577.14
11-May-17,589.44
11-May-17,554.22
11-May-17,532.92
11-May-17,561.42
11-May-17,579.84
11-May-17,566.34
11-May-17,581.7
11-May-17,586.92
11-May-17,585.12
11-May-17,570.9
11-May-17,587.34
11-May-17,532.56
11-May-17,598.38
11-May-17,602.94
11-May-17,562.74
11-May-17,578.28
11-May-17,597.48
11-May-17,626.28
11-May-17,644.22
11-May-17,430.98
11-May-17,348.96
11-May-17,395.34
11-May-17,477.66
11-May-17,522.42
11-May-17,580.74
11-May-17,582.3
11-May-17,556.08
11-May-17,564.54
11-May-17,575.58
11-May-17,639.3
11-May-17,689.4
11-May-17,715.86
11-May-17,696.42
11-May-17,673.98
11-May-17,661.44
11-May-17,631.32
11-May-17,591.36
11-May-17,564.78
11-May-17,588.6
11-May-17,625.68
11-May-17,597.6
11-May-17,592.86
11-May-17,601.32
11-May-17,644.04
11-May-17,653.22
11-May-17,642.18
11-May-17,640.5
12-May-17,634.32
12-May-17,634.08
12-May-17,622.56
12-May-17,638.22
12-May-17,644.34
12-May-17,632.04
12-May-17,620.82
12-May-17,606.72
12-May-17,639.84
12-May-17,642.36
12-May-17,627.24
12-May-17,630.84
12-May-17,630
12-May-17,611.7
12-May-17,608.52
12-May-17,623.34
12-May-17,601.68
12-May-17,628.74
12-May-17,657.18
12-May-17,631.38
12-May-17,641.1
12-May-17,683.88
12-May-17,656.04
12-May-17,639.72
12-May-17,662.52
12-May-17,665.88
12-May-17,646.44
12-May-17,661.92
12-May-17,665.46
12-May-17,630.54
12-May-17,670.8
12-May-17,648.78
12-May-17,678.9
12-May-17,693.96
12-May-17,678.06
12-May-17,657.48
12-May-17,640.74
12-May-17,645.66
12-May-17,635.82
12-May-17,639.72
12-May-17,630.96
12-May-17,640.38
12-May-17,664.2
12-May-17,615.96
12-May-17,615.54
12-May-17,653.52
12-May-17,634.44
12-May-17,633.48
13-May-17,625.32
13-May-17,635.64
13-May-17,620.88
13-May-17,622.5
13-May-17,628.68
13-May-17,612.18
13-May-17,615.6
13-May-17,582.3
13-May-17,574.86
13-May-17,612.84
13-May-17,525
13-May-17,367.62
13-May-17,343.14
13-May-17,342.54
13-May-17,314.58
13-May-17,294.96
13-May-17,303.9
13-May-17,307.98
13-May-17,282.36
13-May-17,257.58
13-May-17,278.34
13-May-17,306.84
13-May-17,288.66
13-May-17,275.88
13-May-17,272.64
13-May-17,273.72
13-May-17,269.76
13-May-17,276.18
13-May-17,279.6
13-May-17,279.96
13-May-17,286.5
13-May-17,316.44
13-May-17,367.56
13-May-17,387.66
13-May-17,385.5
13-May-17,361.14
13-May-17,346.56
13-May-17,339.36
13-May-17,327.36
13-May-17,330.18
13-May-17,337.38
13-May-17,346.56
13-May-17,347.7
13-May-17,331.8
13-May-17,343.62
13-May-17,336.18
13-May-17,340.08
13-May-17,324.96
14-May-17,322.38
14-May-17,316.2
14-May-17,316.38
14-May-17,313.8
14-May-17,312.36
14-May-17,314.4
14-May-17,326.22
14-May-17,323.64
14-May-17,349.5
14-May-17,317.4
14-May-17,299.7
14-May-17,277.98
14-May-17,264.78
14-May-17,289.08
14-May-17,288.9
14-May-17,285
14-May-17,287.64
14-May-17,304.08
14-May-17,286.86
14-May-17,310.86
14-May-17,317.52
14-May-17,283.92
14-May-17,342.54
14-May-17,279.96
14-May-17,286.14
14-May-17,273.6
14-May-17,279.66
14-May-17,274.5
14-May-17,274.14
14-May-17,271.08
14-May-17,244.98
14-May-17,268.08
14-May-17,213.96
14-May-17,196.62
14-May-17,238.44
14-May-17,207.84
14-May-17,190.14
14-May-17,187.32
14-May-17,178.68
14-May-17,179.4
14-May-17,179.16
14-May-17,182.28
14-May-17,185.1
14-May-17,201
14-May-17,192.54
14-May-17,196.74
14-May-17,264.84
14-May-17,219.42
15-May-17,264.3
15-May-17,204.48
15-May-17,195.6
15-May-17,250.44
15-May-17,252.6
15-May-17,229.86
15-May-17,293.58
15-May-17,246.18
15-May-17,289.86
15-May-17,353.82
15-May-17,366.36
15-May-17,407.94
15-May-17,504.48
15-May-17,531.18
15-May-17,530.22
15-May-17,546.3
15-May-17,573.96
15-May-17,572.1
15-May-17,591.54
15-May-17,566.34
15-May-17,571.8
15-May-17,579.3
15-May-17,578.34
15-May-17,578.16
